6,228.72717948717946
6,263.9924358974359
6,299.2576923076923
6,334.5229487179487
6,369.7882051282051
6,405.05346153846153
6,440.3187179487179
6,475.58397435897433
6,510.8492307692307
6,546.1144871794871
6,581.3797435897436
6,616.645
6,651.9102564102564
6,687.1755128205127
6,722.4407692307691
6,757.7060256410255
6,792.9712820512821
6,828.2365384615384
6,863.5017948717948
6,898.7670512820512
6,934.0323076923075
6,969.2975641025639
6,1004.5628205128205
6,1039.8280769230769
6,1075.0933333333332
6,1057.0993686868685
6,1039.105404040404
6,1021.1114393939393
6,1003.1174747474747
6,985.12351010101
7,967.1295454545455
7,949.1355808080807
7,931.1416161616161
7,913.1476515151514
7,895.1536868686868
7,877.1597222222222
7,859.1657575757575
7,841.1717929292929
7,823.1778282828283
7,805.1838636363636
7,787.1898989898989
7,769.1959343434344
7,751.2019696969696
7,733.208005050505
7,715.2140404040404
7,697.2200757575757
7,679.2261111111111
7,661.2321464646465
7,643.2381818181818
7,625.2442171717171
7,607.2502525252526
7,589.2562878787878
7,571.2623232323233
7,553.2683585858586
7,535.2743939393939
7,517.2804292929293
7,499.28646464646465
7,481.2925
7,1310.7905555555556
7,2489.322222222222
7,3667.853888888889
8,2036.8869444444445
8,405.92
8,3604.498888888889
8,2926.2556111111107
8,2248.012333333333
8,1569.7690555555553
8,891.5257777777774
8,213.2825
8,3386.715862068965
8,3468.1469565217394
8,5303.717272727273
8,4903.042058080808
8,4502.3668434343435
8,4101.6916287878785
8,3701.0164141414143
8,3300.3411994949493
8,2899.6659848484846
8,2498.99077020202
8,2098.3155555555554
8,1681.7185714285715
8,2574.1892857142857
8,3466.6600000000003
8,2651.6732692307696
8,1836.6865384615385
8,1842.0066666666667
8,1371.7859150326797
8,901.5651633986928
8,431.3444117647059
8,3450.976666666667
8,3541.2542553191493
8,1006.4081818181818
9,1169.072222222222
9,1331.7362626262625
9,1494.400303030303
9,1169.27
9,4806.243636363636
9,4155.567941348973
9,3504.8922463343106
9,2854.216551319648
9,2203.540856304985
9,1552.8651612903225
9,3170.319285714286
9,736.0246153846153
9,1232.0170833333334
9,3567.291
9,3368.6026500000003
9,3169.9143000000004
9,2971.22595
9,2772.5376
9,2573.84925
9,2375.1609
9,2176.47255
9,1977.7842
9,1779.0958500000002
9,1580.4075
9,1559.7816666666668
9,1539.1558333333332
9,1518.53
9,583.3035
9,1159.9003125
9,4245.767222222222
